id;updatedDate;publishedDate;title;summary;authors;category;metaData;downloadLink;filePath
http://arxiv.org/abs/1710.04515v1;2017-10-12T13:40:43Z;2017-10-12T13:40:43Z;ConvolutionalAttentionBasedSeq2seqNeuralNetworkForEndToEndAsr.pdf;  This Thesis Introduces The Sequence To Sequence Model With Luong's Attentionmechanism For End To End Asr. It Also Describes Various Neural Networkalgorithms Including Batch Normalization, Dropout And Residual Network Whichconstitute The Convolutional Attention Based Seq2seq Neural Network. Finallythe Proposed Model Proved Its Effectiveness For Speech Recognition Achieving15.8% Phoneme Error Rate On Timit Dataset.;Dan Lim;cs.CL;Masters thesis, Korea Univ;http://arxiv.org/pdf/1710.04515v1.pdf;./files/ConvolutionalAttentionBasedSeq2seqNeuralNetworkForEndToEndAsr.pdf
http://arxiv.org/abs/1911.00399v1;2019-10-31T14:46:31Z;2019-10-31T14:46:31Z;AnImplementationOfHomotopyTypeTheoryInIsabellePure.pdf;"  In This Masters Thesis We Present An Implementation Of A Fragment Of ""bookhott"" As An Object Logic For The Interactive Proof Assistant Isabelle. We Alsogive A Mathematical Description Of The Underlying Theory Of The Isabelle Purelogical Framework, And Discuss Various Issues And Design Decisions That Arisewhen Attempting To Encode Intensional Dependent Type Theory With Universesinside A Simple Type Theoretic Logical Foundation.";Joshua Chen;cs.LO;Masters thesis;http://arxiv.org/pdf/1911.00399v1.pdf;./files/AnImplementationOfHomotopyTypeTheoryInIsabellePure.pdf
http://arxiv.org/abs/quant-ph/0610253v1;2006-10-30T19:45:26Z;2006-10-30T19:45:26Z;EntanglementInQuantumInformationTheory.pdf;  This Thesis Covers Several Aspects Of Entanglement In The Context Of Quantuminformation Theory.;J. Eisert;quant-ph;"153 pages, 30 figures. An ancient PhD thesis, covering the time
  period April 1998 - December 2000. On quant-ph/9806088, quant-ph/9807034,
  quant-ph/9907021, quant-ph/9912080, quant-ph/0004076, quant-ph/0005101,
  quant-ph/0007081, quant-ph/0103096, quant-ph/0212007. Some material has only
  been published here (such as a more detailed discussion of entanglement loss
  under twirling with respect to the symmetric group as encountered in
  symmetric group superselection rules, an early independent proof that the
  negativity is an entanglement monotone and hence a proper measure of
  entanglement, discussions of entanglement transformations, catalysis, and
  non-local gates in distributed quantum computation, and some review material)";http://arxiv.org/pdf/quant-ph/0610253v1.pdf;./files/EntanglementInQuantumInformationTheory.pdf
http://arxiv.org/abs/1002.2109v1;2010-02-10T15:15:19Z;2010-02-10T15:15:19Z;GiantPlanetFormationInTheFrameworkOfTheCoreInstabilityModel.pdf;  In This Thesis I Studied The Formation Of The Four Giant Planets Of The Solarsystem In The Framework Of The Nucleated Instability Hypothesis. The Modelconsiders That Solids And Gas Accretion Are Coupled In An Interactive Fashion,taking Into Account Detailed Constitutive Physics For The Envelope. Theaccretion Rate Of The Core Corresponds To The Oligarchic Growth Regime. I Alsoconsidered That Accreted Planetesimals Follow A Size Distribution. One Of Themain Results Of This Thesis Is That I Was Able To Compute The Formation Ofjupiter, Saturn, Uranus And Neptune In Less Than 10 Million Years, Which Isconsidered To Be The Protoplanetary Disk Mean Lifetime.;Andrea Fortier;astro-ph.EP;PhD. Thesis. Full text in Spanish;http://arxiv.org/pdf/1002.2109v1.pdf;./files/GiantPlanetFormationInTheFrameworkOfTheCoreInstabilityModel.pdf
http://arxiv.org/abs/1007.3520v1;2010-07-20T21:40:11Z;2010-07-20T21:40:11Z;CircuitQuantumElectrodynamics.pdf;  Circuit Quantum Electrodynamics  Cqed , The Study Of The Interaction Betweensuperconducting Circuits Behaving As Artificial Atoms And 1 Dimensionaltransmission Line Resonators, Has Shown Much Promise For Quantum Informationprocessing Tasks. For The Purposes Of Quantum Computing It Is Usual Toapproximate The Artificial Atoms As 2 Level Qubits, And Much Effort Has Beenexpended On Attempts To Isolate These Qubits From The Environment And To Inventever More Sophisticated Control And Measurement Schemes. Rather Than Focussingon These Technological Aspects Of The Field, This Thesis Investigates Theopportunities For Using These Carefully Engineered Systems For Answeringquestions Of Fundamental Physics.;Lev S. Bishop;cond-mat.mes-hall;"Yale University PhD Thesis (May 2010). 168 pages. To obtain
  hardcopies see http://www.levbishop.com/thesis/";http://arxiv.org/pdf/1007.3520v1.pdf;./files/CircuitQuantumElectrodynamics.pdf
http://arxiv.org/abs/1011.6570v1;2010-11-30T15:06:39Z;2010-11-30T15:06:39Z;FieldTheoryAspectsOfCosmologyAndBlackHoles.pdf;  In This Thesis We Study Some Aspects Of Cosmology And Black Holes Using Fieldtheoretic Techniques. In Second Chapter, We Present Lagrangian Formulation Forthe Non Relativistic As Well As Relativistic Generalized Chaplygin Gas  Gcg .in Rest Of The Thesis We Discuss Alternative Approaches To Compute The Fluxesof Hawking Radiation. These Methods Are Based On Covariant Gauge Gravitationalanomalies And Chiral Effective Action. We Also Discuss A Criterion Todifferentiate Various Black Hole Vacua Within The Framework Of Covariantanomaly Approach.;Shailesh Kulkarni;hep-th;"Ph.D. thesis (arXiv version). 126 pages, including front matter.
  Supervisor: Rabin Banerjee. Institution: S.N. Bose National Centre for Basic
  Sciences, Kolkata, India. Degree awarded on 11 August 2010 from Jadavpur
  University, Kolkata, India";http://arxiv.org/pdf/1011.6570v1.pdf;./files/FieldTheoryAspectsOfCosmologyAndBlackHoles.pdf
http://arxiv.org/abs/1605.01029v1;2016-05-03T19:16:12Z;2016-05-03T19:16:12Z;OnlineMachineLearningTechniquesForPredictingOperatorPerformance.pdf;  This Thesis Explores A Number Of Online Machine Learning Algorithms. From Atheoret  Ical Perspective, It Assesses Their Employability For A Particularfunction Approximation Problem Where The Analytical Models Fall Short.furthermore, It Discusses The Applica  Tion Of Theoretically Suitable Learningalgorithms To The Function Approximation Problem At Hand Through An Efficientimplementation That Exploits Various Computational And Mathematical Shortcuts.finally, This Thesis Work Evaluates The Implemented Learning Algorithmsaccording To Various Evaluation Criteria Through Rigorous Testing.;Ahmet Anil Pala;cs.LG;Master Thesis defended at TU Berlin in Summer 2015;http://arxiv.org/pdf/1605.01029v1.pdf;./files/OnlineMachineLearningTechniquesForPredictingOperatorPerformance.pdf
http://arxiv.org/abs/1610.04728v1;2016-10-15T12:45:42Z;2016-10-15T12:45:42Z;ShadowsAndQuantumInvariants.pdf;  This Is A Phd Thesis About Low Dimensional Topology, In Particular Knot Thoryin 3 Manifolds Also Different From The 3 Sphere, Topological Applications Ofquantum Invariants, And Turaev's Shadows. There Is An Introduction And A Surveyfor These Topics. The Thesis Uses Skein Theory And Focues On The Connected Sumof Copies Of S^1xs^2 And On The 3 Tours As Ambient Manifolds. The Skein Spaceof The 3 Torus Is Computed. The Tait Conjecture And Eisermann's Theorem Havebeen Extended To The Connected Sums Of Copies Of S^1xs^2. The Knots And Linksin S^1xs^2 Whose Crossing Number Is At Most 3 Are Tabulated.;Alessio Carrega;math.GT;190 pages, 77 figures, PhD thesis;http://arxiv.org/pdf/1610.04728v1.pdf;./files/ShadowsAndQuantumInvariants.pdf
http://arxiv.org/abs/1606.03309v1;2016-06-10T13:12:15Z;2016-06-10T13:12:15Z;TheSymmetricSignature.pdf;"  This Is The Author's Ph.d. Thesis. We Introduce Two Related Invariants Forlocal  And Standard Graded  Rings Called Differential And Syzygy Symmetricsignature. These Are Defined By Looking At The Maximal Free Splitting Of Themodule Of K\""ahler Differentials And Of The The Top Dimensional Syzygy Moduleof The Residue Field Respectively. We Study And Compute Them For Differentclasses Of Rings  Two Dimensional Ade Singularities, Two Dimensional Cyclicsingularities, And Cones Over Plane Elliptic Curves  For The Differentialsymmetric Signature . The Values Obtained Coincide With The F Signature Of Suchrings In Positive Characteristic. The Thesis Contains Also A Short Survey Onthe Auslander Correspondence For Quotient Singularities.";Alessio Caminata;math.AC;"The main results of the thesis appeared also in arXiv:1602.07184 and
  arXiv:1603.06427";http://arxiv.org/pdf/1606.03309v1.pdf;./files/TheSymmetricSignature.pdf
http://arxiv.org/abs/1708.02000v1;2017-08-07T06:23:53Z;2017-08-07T06:23:53Z;AnalysisOfSocialGroupDynamics.pdf;  In This Thesis The Method For Social Group Evolution Discovery, Called Ged,is Analyzed. Especially, Ged Method Is Compared With Other Methods Trackingchanges In Groups Over Time With Focus On Accuracy, Computational Cost, Ease Ofimplementation And Flexibility Of The Methods. The Methods Are Evaluated Onoverlapping And Disjoint Social Groups. Finally, Ged Method Is Run Withdifferent User Importance Measures.;Stanisław Saganowski;cs.SI;"My MSc thesis defended in June 2011. Please cite as: Saganowski S.
  Analysis of Social Group Dynamics, MSc thesis 2011";http://arxiv.org/pdf/1708.02000v1.pdf;./files/AnalysisOfSocialGroupDynamics.pdf
http://arxiv.org/abs/1712.04677v1;2017-12-13T09:53:39Z;2017-12-13T09:53:39Z;ConvexProgrammingInOptimalControlAndInformationTheory.pdf;  The Main Theme Of This Thesis Is The Development Of Computational Methods Forclasses Of Infinite Dimensional Optimization Problems Arising In Optimalcontrol And Information Theory. The First Part Of The Thesis Is Concerned Withthe Optimal Control Of Discrete Time Continuous Space Markov Decision Processes Mdp . The Second Part Is Centred Around Two Fundamental Problems Ininformation Theory That Can Be Expressed As Optimization Problems  The Channelcapacity Problem As Well As The Entropy Maximization Subject To Momentconstraints.;Tobias Sutter;math.OC;PhD thesis, ETH Zurich;http://arxiv.org/pdf/1712.04677v1.pdf;./files/ConvexProgrammingInOptimalControlAndInformationTheory.pdf
http://arxiv.org/abs/cmp-lg/9611002v1;1996-11-12T19:17:31Z;1996-11-12T19:17:31Z;UnsupervisedLanguageAcquisition.pdf;  This Thesis Presents A Computational Theory Of Unsupervised Languageacquisition, Precisely Defining Procedures For Learning Language From Ordinaryspoken Or Written Utterances, With No Explicit Help From A Teacher. The Theoryis Based Heavily On Concepts Borrowed From Machine Learning And Statisticalestimation. In Particular, Learning Takes Place By Fitting A Stochastic,generative Model Of Language To The Evidence. Much Of The Thesis Is Devoted Toexplaining Conditions That Must Hold For This General Learning Strategy Toarrive At Linguistically Desirable Grammars. The Thesis Introduces A Variety Oftechnical Innovations, Among Them A Common Representation For Evidence Andgrammars, And A Learning Strategy That Separates The ``content'' Of Linguisticparameters From Their Representation. Algorithms Based On It Suffer From Few Ofthe Search Problems That Have Plagued Other Computational Approaches Tolanguage Acquisition.  The Theory Has Been Tested On Problems Of Learning Vocabularies And Grammarsfrom Unsegmented Text And Continuous Speech, And Mappings Between Sound Andrepresentations Of Meaning. It Performs Extremely Well On Various Objectivecriteria, Acquiring Knowledge That Causes It To Assign Almost Exactly The Samestructure To Utterances As Humans Do. This Work Has Application To Datacompression, Language Modeling, Speech Recognition, Machine Translation,information Retrieval, And Other Tasks That Rely On Either Structural Orstochastic Descriptions Of Language.;Carl de Marcken;cmp-lg;PhD thesis, 133 pages;http://arxiv.org/pdf/cmp-lg/9611002v1.pdf;./files/UnsupervisedLanguageAcquisition.pdf
http://arxiv.org/abs/cs/0610068v2;2007-02-22T08:54:59Z;2006-10-11T14:09:16Z;TypeTheoryAndRewriting.pdf;  We Study The Properties, In Particular Termination, Of Dependent Typessystems For Lambda Calculus And Rewriting.;Frédéric Blanqui;cs.LO;English version of my PhD thesis;http://arxiv.org/pdf/cs/0610068v2.pdf;./files/TypeTheoryAndRewriting.pdf
http://arxiv.org/abs/0711.5020v1;2007-11-30T19:56:28Z;2007-11-30T19:56:28Z;TheCohomologyOfCertainGroups.pdf;  Computations In The Cohomology Of Finite Groups.;Ian J Leary;math.AT;PhD thesis (Cambridge, 1990) with one extra chapter added 1992;http://arxiv.org/pdf/0711.5020v1.pdf;./files/TheCohomologyOfCertainGroups.pdf
http://arxiv.org/abs/1107.5054v1;2011-07-25T20:03:05Z;2011-07-25T20:03:05Z;AnotherVeechTriangle.pdf;  We Show That The Triangle With Angles Pi 12, Pi 3 And 7 Pi 12 Has The Latticeproperty And Compute This Triangle's Veech Group.;W. Patrick Hooper;math.GT;covers material in my 2006 PhD thesis, 9 pages, 5 figures;http://arxiv.org/pdf/1107.5054v1.pdf;./files/AnotherVeechTriangle.pdf
http://arxiv.org/abs/1311.5447v1;2013-11-21T15:29:30Z;2013-11-21T15:29:30Z;ReducingLinearProgramsIntoMinMaxProblems.pdf;  We Show How To Reduce A General, Strictly Feasible Lp Problem, Into A Min Maxproblem, Which Can Be Solved By The Algorithm From The Third Section Of Mythesis.;Carmi Grushko;cs.CG;0;http://arxiv.org/pdf/1311.5447v1.pdf;./files/ReducingLinearProgramsIntoMinMaxProblems.pdf
http://arxiv.org/abs/0809.1437v1;2008-09-09T14:39:57Z;2008-09-09T14:39:57Z;HowApplicableIsPythonAsFirstComputerLanguageForTeachingProgrammingInAPreUniversityEducationalEnvironment,FromATeacher'sPointOfView.pdf;  This Project Report Attempts To Evaluate The Educational Properties Of Thepython Computer Language, In Practice. This Is Done By Examining Computerlanguage Evolution History, Related Scientific Background Work, The Existingeducational Research On Computer Languages And Python's Experimentalapplication In Higher Secondary Education In Greece, During First Half Of Year2002. This Thesis Report Was Delivered In Advance Of A Thesis Defense For Amasters Doctorandus  Msc Drs  Title With The Amstel Institute Universiteit Vanamsterdam, During The Same Year.;Fotis Georgatos;cs.PL;"135 pages, 20 tables, 10 figures (incl. evolution of computer
  languages)";http://arxiv.org/pdf/0809.1437v1.pdf;./files/HowApplicableIsPythonAsFirstComputerLanguageForTeachingProgrammingInAPreUniversityEducationalEnvironment,FromATeacher'sPointOfView.pdf
http://arxiv.org/abs/quant-ph/0402128v2;2004-02-18T21:27:44Z;2004-02-18T20:51:05Z;ComputableFunctions,TheChurchTuringThesisAndTheQuantumMeasurementProblem.pdf;  It Is Possible In Principle To Construct Quantum Mechanical Observables Andunitary Operators Which, If Implemented In Physical Systems As Measurements Anddynamical Evolution, Would Contradict The Church Turing Thesis, Which Lies Atthe Foundation Of Computer Science. Elsewhere We Have Argued That The Quantummeasurement Problem Implies A Finite, Computational Model Of The Measurementand Evolution Of Quantum States. If Correct, This Approach Helps To Identifythe Key Feature That Can Reconcile Quantum Mechanics With The Church Turingthesis  Finitude Of The Degree Of Fine Graining Of Hilbert Space. This Suggeststhat The Church Turing Thesis Constrains The Physical Universe And Therebyhighlights A Surprising Connection Between Purely Logical And Algorithmicconsiderations On The One Hand And Physical Reality On The Other.;R. Srikanth;quant-ph;5 pages, no figures, REVTeX4;http://arxiv.org/pdf/quant-ph/0402128v2.pdf;./files/ComputableFunctions,TheChurchTuringThesisAndTheQuantumMeasurementProblem.pdf
http://arxiv.org/abs/1508.06535v1;2015-08-26T15:39:09Z;2015-08-26T15:39:09Z;DeepConvolutionalNeuralNetworksForSmileRecognition.pdf;  This Thesis Describes The Design And Implementation Of A Smile Detector Basedon Deep Convolutional Neural Networks. It Starts With A Summary Of Neuralnetworks, The Difficulties Of Training Them And New Training Methods, Such Asrestricted Boltzmann Machines Or Autoencoders. It Then Provides A Literaturereview Of Convolutional Neural Networks And Recurrent Neural Networks. In Orderto Select Databases For Smile Recognition, Comprehensive Statistics Ofdatabases Popular In The Field Of Facial Expression Recognition Were Generatedand Are Summarized In This Thesis. It Then Proposes A Model For Smiledetection, Of Which The Main Part Is Implemented. The Experimental Results Arediscussed In This Thesis And Justified Based On A Comprehensive Model Selectionperformed. All Experiments Were Run On A Tesla K40c Gpu Benefiting From Aspeedup Of Up To Factor 10 Over The Computations On A Cpu. A Smile Detectiontest Accuracy Of 99.45% Is Achieved For The Denver Intensity Of Spontaneousfacial Action  Disfa  Database, Significantly Outperforming Existing Approacheswith Accuracies Ranging From 65.55% To 79.67%. This Experiment Is Re Run Undervarious Variations, Such As Retaining Less Neutral Images Or Only The Low Orhigh Intensities, Of Which The Results Are Extensively Compared.;Patrick O. Glauner;cs.CV;MSc thesis;http://arxiv.org/pdf/1508.06535v1.pdf;./files/DeepConvolutionalNeuralNetworksForSmileRecognition.pdf
